MEAN_DEMAND,LEAD_MODE,DISRUPT_DAYS,Method,Run,fill_rate,cost,lost_demand,bullwhip
20,14,90,DQN_1200,23,82.86979382869794,106085.0,1238,26.09119793858687
20,14,90,DQN_1200,24,83.52779684282773,94861.5,1200,26.554751237505403
20,14,90,DQN_1200,25,83.54206370814047,101288.5,1209,26.434629590440395
20,14,90,DQN_1200,26,83.92172961138479,102472.0,1175,26.649733474071915
20,14,90,DQN_1200,27,76.8415403193345,110677.5,1726,26.09910813225819
20,14,90,DQN_1200,28,83.00109229929001,110898.5,1245,25.25690852094291
20,14,90,DQN_1200,29,82.65747499324142,100711.5,1283,26.264350374256782
25,3,60,DQN_1200,0,89.60142507236696,131886.5,934,6.046048353620249
25,3,60,DQN_1200,1,92.07725227696696,133217.0,722,5.634384958783373
25,3,60,DQN_1200,2,91.1745406824147,131891.0,807,5.799942409818845
25,3,60,DQN_1200,3,90.92093831450912,132407.5,836,6.634663913625391
25,3,60,DQN_1200,4,90.84658358401376,132268.0,852,5.481917253674175
25,3,60,DQN_1200,5,89.15413124046218,132235.0,995,6.060556360930551
25,3,60,DQN_1200,6,90.67301449902618,131842.0,862,5.574113829147777
25,3,60,DQN_1200,7,90.50199026979212,132343.5,859,5.637714462199225
25,3,60,DQN_1200,8,89.70684751695471,132017.0,941,5.799942409818845
25,3,60,DQN_1200,9,91.35542502493628,132065.0,780,5.686103196633855
25,3,60,DQN_1200,10,92.0655737704918,132415.0,726,5.721109508992663
25,3,60,DQN_1200,11,91.05654927230307,132238.5,805,5.784391548667022
25,3,60,DQN_1200,12,91.27252867285635,133080.5,799,5.734083603179256
25,3,60,DQN_1200,13,89.71941887545746,132601.5,927,5.830919712623794
25,3,60,DQN_1200,14,91.8936877076412,132901.5,732,5.606071287333395
25,3,60,DQN_1200,15,89.6261888962619,132417.5,938,6.01655313411988
25,3,60,DQN_1200,16,90.04614370468029,132390.5,906,6.192265710193105
25,3,60,DQN_1200,17,91.96879806635904,131590.0,731,6.074906163388563
25,3,60,DQN_1200,18,90.25753424657536,132723.0,889,6.389144480941768
25,3,60,DQN_1200,19,89.75503538377791,132525.0,941,6.015180645544763
25,3,60,DQN_1200,20,90.7423485999566,132551.5,853,5.75081480271294
25,3,60,DQN_1200,21,91.07762359063312,132441.5,823,5.955738412764915
25,3,60,DQN_1200,22,90.85532800350454,131553.5,835,5.894168919121533
25,3,60,DQN_1200,23,90.13746454287585,131365.5,904,5.450195869503267
25,3,60,DQN_1200,24,90.66447007138936,132378.5,850,5.481917253674175
25,3,60,DQN_1200,25,91.68768505318565,132626.0,758,5.863013698630137
25,3,60,DQN_1200,26,91.38556202615096,131750.0,784,5.845319606835984
25,3,60,DQN_1200,27,91.837611427344,131999.5,760,5.75081480271294
25,3,60,DQN_1200,28,91.52393500219588,132151.5,772,5.768668650531482
25,3,60,DQN_1200,29,90.93521998673448,131261.5,820,5.753033254788289
25,3,90,DQN_1200,0,81.93979933110369,123942.0,1620,14.86699649938553
25,3,90,DQN_1200,1,83.36048658629304,125366.0,1532,14.018833002036065
25,3,90,DQN_1200,2,83.2712532865907,123540.5,1527,14.169284544655463
25,3,90,DQN_1200,3,81.8913043478261,124956.0,1666,14.24805050318472
25,3,90,DQN_1200,4,82.97282898241876,124929.5,1598,14.196064303051685
25,3,90,DQN_1200,5,81.28289473684211,124136.0,1707,14.624697567655652
25,3,90,DQN_1200,6,82.1066404972195,124396.5,1641,14.276995972503252
25,3,90,DQN_1200,7,82.53323080303197,125365.5,1590,13.588764911024596
25,3,90,DQN_1200,8,81.66248500054543,124017.0,1681,14.95890410958904
25,3,90,DQN_1200,9,83.4297153024911,124485.0,1490,13.746600937789712
25,3,90,DQN_1200,10,83.21287779237845,125280.5,1533,13.898973341085238
25,3,90,DQN_1200,11,81.94028194028195,124424.0,1627,13.69934244723384
25,3,90,DQN_1200,12,83.48063284233497,124846.0,1514,14.077340457466168
25,3,90,DQN_1200,13,82.45338126263762,123335.0,1562,13.909770087402814
25,3,90,DQN_1200,14,83.00639188891338,125623.0,1542,14.21086145256048
25,3,90,DQN_1200,15,81.75166297117516,123202.5,1646,14.057064090834142
25,3,90,DQN_1200,16,82.4846356453029,124472.0,1596,14.257793265207445
25,3,90,DQN_1200,17,84.37294812869337,124877.0,1428,14.541623371665048
25,3,90,DQN_1200,18,82.36587510993843,124331.5,1604,14.000670171344046
25,3,90,DQN_1200,19,81.15012501358844,124361.5,1734,14.037614001962028
25,3,90,DQN_1200,20,83.9669780577884,124018.0,1476,13.593017535748029
25,3,90,DQN_1200,21,82.30577527359411,124202.0,1633,13.82044468574332
25,3,90,DQN_1200,22,82.23289315726291,123958.0,1628,14.493798053750217
25,3,90,DQN_1200,23,82.18415884791621,124087.5,1633,14.663396600033636
25,3,90,DQN_1200,24,82.27498619547211,123568.5,1605,14.023436940946567
25,3,90,DQN_1200,25,82.4936889474262,124361.5,1595,13.439354549370917
25,3,90,DQN_1200,26,82.75109170305677,124549.5,1580,13.994235201604916
25,3,90,DQN_1200,27,83.95739186571983,125205.0,1491,13.216899512616047
25,3,90,DQN_1200,28,83.40851578831555,124558.5,1508,14.056583506533494
25,3,90,DQN_1200,29,83.74449339207048,123638.5,1476,13.625172910322254
25,7,60,DQN_1200,0,88.21405121470781,86676.0,1077,19.214720384435857
25,7,60,DQN_1200,1,90.4772425983208,88948.5,862,18.964287777856928
25,7,60,DQN_1200,2,88.59629792860291,86692.5,1035,19.324218176788342
25,7,60,DQN_1200,3,85.9024602656216,91111.0,1295,19.730897420145794
25,7,60,DQN_1200,4,85.58538971627351,92435.5,1326,19.37271103434975
25,7,60,DQN_1200,5,89.65972910472415,89388.5,939,20.04318849738428
25,7,60,DQN_1200,6,89.02465874064289,93775.5,997,18.370143930513244
25,7,60,DQN_1200,7,86.47459863646361,86640.0,1230,19.424947347954895
25,7,60,DQN_1200,8,86.53762029746281,92264.0,1231,19.50627211705693
25,7,60,DQN_1200,9,90.1403743315508,93260.0,885,18.749496771879613
25,7,60,DQN_1200,10,86.14615050021749,93058.5,1274,19.66199653424129
25,7,60,DQN_1200,11,87.97735346358793,93481.0,1083,18.873829232877025
25,7,60,DQN_1200,12,86.60127196291904,89683.0,1243,19.290939947182128
25,7,60,DQN_1200,13,88.29881004847951,88375.0,1062,19.55819009455673
25,7,60,DQN_1200,14,85.57274852499165,88319.5,1296,19.65867497048176
25,7,60,DQN_1200,15,87.15545755237045,88276.5,1165,19.43765625700851
25,7,60,DQN_1200,16,85.29895776193088,87623.0,1340,19.67218679718587
25,7,60,DQN_1200,17,86.92222222222222,90288.5,1177,19.323247078340408
25,7,60,DQN_1200,18,86.25896154681729,92463.0,1265,19.801908845362867
25,7,60,DQN_1200,19,88.82524586620556,93238.0,1034,18.46656638184458
25,7,60,DQN_1200,20,90.10616175987742,87792.0,904,18.90875464075244
25,7,60,DQN_1200,21,89.92545494409121,91066.0,919,18.29788335258583
25,7,60,DQN_1200,22,86.9497727020734,89066.0,1177,19.45560453815829
25,7,60,DQN_1200,23,87.76908023483367,91039.0,1125,19.36949487162508
25,7,60,DQN_1200,24,90.86610788738447,87643.0,850,19.041391542003517
25,7,60,DQN_1200,25,86.86912824994538,90640.5,1202,19.49534060995645
25,7,60,DQN_1200,26,88.39917292414844,86538.0,1066,19.535725894532533
25,7,60,DQN_1200,27,90.92365189535504,88984.5,850,18.86941426013399
25,7,60,DQN_1200,28,89.6102474271951,91413.5,949,18.40496477765929
25,7,60,DQN_1200,29,89.49570579167585,87327.0,954,19.48559716569483
25,7,90,DQN_1200,0,81.10665775996438,130939.0,1697,13.222293621077592
25,7,90,DQN_1200,1,83.47665179057364,131369.0,1518,13.961048136793874
25,7,90,DQN_1200,2,81.50692399956384,131554.0,1696,13.425608017792008
25,7,90,DQN_1200,3,83.14692148984689,129776.5,1552,13.967928307545426
25,7,90,DQN_1200,4,81.54768275714439,131258.5,1724,14.232975595263447
25,7,90,DQN_1200,5,80.83406304728547,130075.0,1751,13.941410254073878
25,7,90,DQN_1200,6,82.14363202430029,129846.5,1646,13.835643564329844
25,7,90,DQN_1200,7,82.80035531867644,130193.5,1549,13.628147442047856
25,7,90,DQN_1200,8,82.11099020674646,129976.0,1644,13.90836698434216
25,7,90,DQN_1200,9,82.97966401414676,130716.0,1540,13.390507304421636
25,7,90,DQN_1200,10,81.0547930400951,130818.0,1753,13.5967167893504
25,7,90,DQN_1200,11,82.0414005725611,130883.0,1631,13.641084610152518
25,7,90,DQN_1200,12,82.7837631951246,130324.5,1582,13.472099565089584
25,7,90,DQN_1200,13,82.57279928595337,129624.0,1562,13.849470887840695
25,7,90,DQN_1200,14,81.28318584070796,130561.5,1692,13.610014746773553
25,7,90,DQN_1200,15,81.72577615733067,130704.5,1654,14.046166809014004
25,7,90,DQN_1200,16,81.95996018139586,130251.0,1631,13.86783174708142
25,7,90,DQN_1200,17,84.46548497192558,129754.0,1411,14.350673424443702
25,7,90,DQN_1200,18,80.46481034860776,131052.5,1782,14.202090717456244
25,7,90,DQN_1200,19,81.60745233968805,130671.5,1698,13.954971416923012
25,7,90,DQN_1200,20,82.79440681669216,129500.5,1575,14.148874686953448
25,7,90,DQN_1200,21,81.86701042002363,131658.0,1688,13.863013698630136
25,7,90,DQN_1200,22,82.33049923697405,130065.0,1621,13.973569668396763
25,7,90,DQN_1200,23,82.22681758815847,130722.0,1633,13.145718240183411
25,7,90,DQN_1200,24,82.83085790290401,130513.5,1549,14.123706197378194
25,7,90,DQN_1200,25,82.54265272427077,130518.0,1586,14.124078210207085
25,7,90,DQN_1200,26,82.65952797202797,130034.0,1587,14.149935664232991
25,7,90,DQN_1200,27,83.24324324324324,129808.0,1550,14.60857268684065
25,7,90,DQN_1200,28,83.4795963141729,130329.0,1506,14.272000494796632
25,7,90,DQN_1200,29,83.07591907765935,129264.5,1556,15.544800840697713
25,14,60,DQN_1200,0,88.97828722583489,122892.5,1000,13.71522282762786
25,14,60,DQN_1200,1,89.80145383530433,123383.0,940,13.900323392990687
25,14,60,DQN_1200,2,90.72876712328768,121768.0,846,13.997989293456078
25,14,60,DQN_1200,3,91.60770654185262,121131.0,771,14.215720011313003
25,14,60,DQN_1200,4,90.8786701208981,121716.5,845,14.049319342636071
25,14,60,DQN_1200,5,89.58355985647493,122897.0,958,14.099876960664355
25,14,60,DQN_1200,6,89.4811423588402,123382.5,965,13.889249093554737
25,14,60,DQN_1200,7,89.3151588435748,122182.0,972,14.165045955736574
25,14,60,DQN_1200,8,88.85630498533725,123006.5,1026,13.868372996237508
25,14,60,DQN_1200,9,89.55190771960957,121582.5,942,13.947492882347486
25,14,60,DQN_1200,10,90.0947459086994,121765.5,920,14.25105303711068
25,14,60,DQN_1200,11,90.63617643871248,122582.0,864,13.863663420802572
25,14,60,DQN_1200,12,90.94368340943684,121765.5,833,13.828806136171366
25,14,60,DQN_1200,13,90.07718984226425,121165.5,887,14.184903395195152
25,14,60,DQN_1200,14,90.33432638199272,123130.5,876,13.68355334703539
25,14,60,DQN_1200,15,91.45420724368093,122183.0,781,13.832605124620729
25,14,60,DQN_1200,16,89.91971454058876,121921.5,904,14.220840824470468
25,14,60,DQN_1200,17,90.3697996918336,120511.0,875,14.005226486021256
25,14,60,DQN_1200,18,90.00329561682962,121708.5,910,14.106902257820131
25,14,60,DQN_1200,19,89.19502971366828,123259.0,1000,14.037614001962028
25,14,60,DQN_1200,20,91.1038961038961,120974.5,822,14.209805024315028
25,14,60,DQN_1200,21,88.98597626752967,122512.5,1021,13.943994349538666
25,14,60,DQN_1200,22,88.3105327549772,122219.0,1051,13.838084684215826
25,14,60,DQN_1200,23,90.60646011865524,122262.5,855,13.832876441015037
25,14,60,DQN_1200,24,89.30926386336611,122566.5,989,13.94022571689904
25,14,60,DQN_1200,25,92.4762839385018,119638.5,690,13.899783387963776
25,14,60,DQN_1200,26,88.9010388190268,122046.0,1015,14.040554617031248
25,14,60,DQN_1200,27,89.19353111277712,121411.5,1009,14.090664260093408
25,14,60,DQN_1200,28,90.48653344917464,121502.5,876,14.380665070378054
25,14,60,DQN_1200,29,89.2373720699901,121937.0,978,13.815773102290052
25,14,90,DQN_1200,0,80.57971014492755,131539.5,1742,4.685972807452703
25,14,90,DQN_1200,1,82.63277940697296,132996.0,1599,5.062195272759228
25,14,90,DQN_1200,2,84.1148115687993,129798.0,1450,4.825807895342213
25,14,90,DQN_1200,3,82.21739130434783,130714.5,1636,4.929527761176311
25,14,90,DQN_1200,4,83.14331379861481,130899.5,1582,4.961552308861339
25,14,90,DQN_1200,5,80.66885964912281,130669.0,1763,4.618368768373804
25,14,90,DQN_1200,6,80.90720750190819,131213.0,1751,4.864383368759713
25,14,90,DQN_1200,7,81.79720971108426,131360.0,1657,4.961552308861338
25,14,90,DQN_1200,8,81.71702847169195,131009.0,1676,4.759874823119782
25,14,90,DQN_1200,9,82.68460854092527,130201.0,1557,4.858207155795697
25,14,90,DQN_1200,10,82.64345159877354,130204.0,1585,4.816466407885024
25,14,90,DQN_1200,11,82.31768231768231,130268.0,1593,4.793033037350037
25,14,90,DQN_1200,12,82.93507910529188,130603.0,1564,4.890238284047184
25,14,90,DQN_1200,13,82.29611323298136,129594.0,1576,4.759874823119781
25,14,90,DQN_1200,14,80.84637425611638,131552.5,1738,4.675549365477663
25,14,90,DQN_1200,15,82.22838137472283,130357.5,1603,4.609421112779064
25,14,90,DQN_1200,16,81.45302897278314,130661.0,1690,4.652374256904627
25,14,90,DQN_1200,17,84.9201138104618,129600.0,1378,4.890238284047184
25,14,90,DQN_1200,18,82.31090589270009,130282.0,1609,4.793033037350037
25,14,90,DQN_1200,19,80.69355364713556,131530.5,1776,4.759874823119782
25,14,90,DQN_1200,20,83.84749076689116,129952.5,1487,4.890238284047184
25,14,90,DQN_1200,21,82.56582511648067,131385.0,1609,4.993221150638693
25,14,90,DQN_1200,22,81.68722034268254,130614.0,1678,4.825807895342213
25,14,90,DQN_1200,23,81.91141173903557,130092.0,1658,4.726325184185823
25,14,90,DQN_1200,24,81.76697956929873,130869.0,1651,4.793033037350037
25,14,90,DQN_1200,25,82.23027110086709,131369.5,1619,5.03051301307376
25,14,90,DQN_1200,26,82.52183406113537,130598.5,1601,4.726325184185824
25,14,90,DQN_1200,27,82.54788035291585,131125.0,1622,4.961552308861338
25,14,90,DQN_1200,28,82.60534712289581,131435.0,1581,4.816466407885023
25,14,90,DQN_1200,29,82.7863436123348,130402.5,1563,4.998479783906499
